protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
1,33,3,730,57803,0,323,31,0.58,0.37,116,241,0.04,0.27,0.33,0.02,0.5,0.03,0.27
0,25,8,609,25793,0,113,5,0.87,0.69,239,154,0.67,0.91,0.62,0.39,0.13,0.91,0.38
0,50,4,2340,88618,1,340,60,0.55,0.78,174,136,0.7,0.87,0.84,0.31,0.29,0.56,0.96
0,55,8,1467,54137,1,163,89,0.19,0.25,13,80,0.03,0.15,0.5,0.86,0.63,0.32,0.76
1,68,4,1558,55931,0,39,92,0.82,0.3,34,221,0.69,0.9,0.4,0.78,0.01,0.29,0.2
2,4,7,2519,78867,0,235,19,0.78,0.53,62,32,0.94,0.63,0.79,0.43,0.97,0.66,0.75
1,28,6,229,35657,1,431,42,0.97,0.44,232,21,0.18,0.63,0.29,0.63,0.57,0.58,0.77
1,29,10,4452,22343,0,71,23,0.09,0.71,73,96,0.52,0.85,0.69,0.05,0.7,0.19,0.95
2,48,1,540,47783,0,219,77,0.59,0.5,51,45,0.7,0.41,0.11,0.64,0.5,0.41,0.89
0,13,11,2874,46637,0,5,17,0.49,0.11,211,183,0.23,0.74,0.11,0.1,0.96,0.68,0.1
1,43,8,935,39907,1,241,94,0.67,0.17,215,252,0.75,0.67,0.64,0.71,0.59,0.3,0.45
2,9,6,3092,1758,0,165,58,0.98,0.9,41,12,0.87,0.77,0.08,0.57,0.66,0.51,0.7
2,40,2,3646,63566,0,1,87,0.53,0.23,55,176,0.81,0.66,0.16,0.3,0.86,0.25,0.97
0,46,5,2692,31913,1,470,49,0.69,0.05,156,103,0.26,0.08,0.62,0.37,0.86,0.07,0.09
2,58,2,4622,64270,0,381,3,0.35,0.73,94,187,0.8,0.29,0.44,0.09,0.03,0.39,0.37
2,56,10,3069,33239,0,184,77,0.3,0.68,189,74,0.41,0.94,0.56,0.32,0.28,0.73,0.49
2,12,7,4718,64610,0,391,96,0.34,0.6,135,70,0.27,0.22,0.98,0.97,0.25,0.21,0.41
0,25,11,2898,53569,1,369,45,0.04,0.5,206,37,0.17,0.47,0.63,0.49,0.01,0.75,0.46
0,16,10,3407,94348,1,448,35,0.28,0.97,2,210,0.91,0.36,0.59,0.47,0.88,0.67,0.37
2,51,6,4519,76088,1,8,2,0.17,0.12,204,112,0.43,0.09,0.38,0.63,0.32,0.51,0.97
2,53,7,1898,40584,0,108,47,0.46,0.51,235,159,0.87,0.18,0.63,0.48,0.35,0.97,0.8
0,52,6,3,50296,0,382,3,0.46,0.56,241,227,0.16,0.29,0.01,0.36,0.1,0.88,0.74
0,67,10,4564,16482,0,382,29,0.77,0.02,2,131,0.77,0.46,0.56,0.14,0.99,0.56,0.41
0,24,1,4759,66029,1,478,74,0.5,0.41,156,69,0.11,0.87,0.07,0.63,0.83,0.56,0.88
1,14,3,3625,95375,1,448,20,0.46,0.78,54,98,0.02,0.52,0.22,0.75,0.57,0.28,0.09
0,22,10,2934,2157,0,185,34,0.23,0.47,220,187,1,0.65,0.56,0.92,0.77,0.92,0.14
2,31,2,4633,78663,1,284,79,0.85,0.88,204,33,0.07,0.43,0.67,0,0.78,0.9,0.95
0,58,1,2407,41465,1,154,40,0.09,0.64,94,36,0.46,0.87,0.38,0.07,0.66,0.74,0.57
2,69,1,2567,56064,0,34,65,0.98,0.77,58,202,0.88,0.66,0.42,0.9,0.17,0.13,0.16
2,19,4,1096,78033,0,497,90,0.48,0.8,175,237,0.82,0.09,0.5,0.63,0.72,0.7,0.95
2,53,11,1985,63221,1,352,63,0.19,0.69,61,3,0.47,0.48,0.76,0.96,0.57,0.25,0.97
0,2,1,3149,74088,1,22,56,0.35,0.75,104,203,0.61,0.83,0.02,0.43,0.72,0.19,0.88
0,53,2,1357,24491,1,380,32,0.02,0.7,168,131,0.63,0.73,0.45,0.42,0.54,0.76,0.24
0,67,1,78,81540,0,148,66,0.17,0.55,214,220,0.11,0.91,0.01,0.34,0.96,0.96,0.28
0,47,6,1574,82452,1,398,96,0.34,0.57,18,106,0.28,0.23,0.32,0.14,0.63,0.11,0.41
0,53,11,1605,54818,0,151,41,0.55,0.19,142,187,0.3,0.98,0.52,0.38,0.57,0.16,0.58
1,57,4,4251,81255,1,67,29,0.13,0.83,25,182,0.38,0.29,0.08,0.01,0.84,0.22,0.99
0,25,8,4975,42971,1,403,84,0.68,0.31,138,28,0.27,0.05,0.49,0.51,0.38,0.96,0.96
1,35,11,2986,35125,0,78,87,0.84,0.54,100,137,0.25,0.5,0.92,0.85,0.32,0.7,0.92
2,29,5,27,96729,0,232,51,0.57,0.25,48,26,0.35,0.11,0.69,0.32,0.5,0.68,0.09
2,17,10,1910,46831,1,39,12,0.3,0.7,176,157,0.38,0.68,0.78,0.09,0.58,0.51,0.76
2,49,5,4705,1969,1,165,44,0.12,0.98,189,10,0.49,0.9,0.58,0.97,0.22,0.54,0.88
2,56,11,1352,43307,0,99,10,0.02,0.8,53,155,0.17,0.92,0.9,0.13,0.68,0.29,0.33
1,3,11,3734,12628,1,129,83,0.73,0.62,241,191,0.79,0.61,0.15,0.53,0.8,0.15,0.22
1,22,8,418,82554,0,19,74,0.63,0.57,137,109,0.86,0.54,0.45,0.81,0.58,0.78,0.75
2,14,11,4117,2601,0,271,83,0.48,0.49,139,62,0.25,0.99,0.6,0.25,0.52,0.47,0.09
0,3,10,260,15639,1,473,90,0.1,0.2,27,96,0.12,0.58,0.87,0.84,0.29,0.26,0.94
2,38,6,2107,25312,0,1,88,0.21,0.35,59,146,0.72,0.93,0.31,0.56,0.91,0.63,0.16
2,21,6,2984,59780,0,287,9,0.82,0.41,186,181,0.92,0.92,0,0.33,0.75,0.21,0.46
1,51,3,4291,58552,1,485,29,0.48,0.94,141,210,0.04,0.29,0.97,0.87,0.48,0.49,0.98
2,24,6,904,62786,1,180,29,0.96,0.43,193,86,0.01,0.01,0.03,0.62,0.66,0.19,0.99
1,45,10,2226,59402,1,427,92,1,0.59,231,145,0.18,0.44,0.15,0.62,0.34,0.76,0.78
1,69,7,3853,98911,1,256,61,0.8,0.92,139,49,0.68,0.86,0.42,0.5,0.06,0.32,0.84
2,44,2,4420,70794,1,174,64,0.26,0.52,57,217,0.96,0.84,0.5,0.27,0.2,0.44,0.97
0,47,3,567,35833,1,342,3,0.23,0.25,195,154,0.75,0.6,0.83,0.3,0.08,0.75,0.93
1,57,6,778,61093,1,50,87,0.25,0.38,194,5,0.57,0.16,0.45,0.09,0.51,0.66,0.62
1,19,10,925,73402,1,20,4,0.99,0.38,110,73,0.7,0.11,0.55,0.24,0.62,0.4,0.73
1,34,9,3238,40021,1,105,55,0.34,0.71,106,44,0.23,0.95,0.2,0.28,0.38,0.07,0.59
2,3,9,3479,30595,0,190,14,0.71,0.3,24,236,0.69,0.42,0.57,0.06,0.53,0.92,0.51
2,39,8,1615,53478,1,239,77,0.96,0.73,212,152,0.32,0.65,0.35,0.11,0.09,0.01,0.88
1,60,8,1849,5570,0,43,28,0.82,0.89,177,185,0.22,0.91,0.1,0.27,0.77,0.73,0.74
0,10,9,1943,51189,1,5,63,0.6,0.34,168,121,0.24,0.87,0.95,0.68,0.03,0.95,0.86
2,40,11,2370,18569,1,463,39,0.17,0.14,79,248,0.67,0.57,0.08,0.18,0.63,0.31,0.1
0,2,11,41,25572,0,248,64,0.17,0.64,246,243,0.77,0.49,0.68,0.52,0.43,0.08,0.58
0,45,9,3190,7505,0,66,60,0.49,0.36,198,7,0.58,0.74,0.91,0.51,0.18,0.25,0.33
2,27,10,4669,1179,0,396,20,0.95,0.53,84,20,0.06,0.35,0.18,0.83,0.52,0.31,0.51
1,53,11,1820,86622,0,251,28,0.9,0.63,214,184,0.04,0.63,0.24,0.61,0.78,0.45,0.61
0,9,9,440,97296,1,128,96,0.17,0.41,2,247,0.22,0.02,0.43,0.92,0.41,0.53,0.85
1,1,5,103,56087,1,185,14,0.29,0.92,182,108,0.29,0.82,0.29,0.63,0.37,0.73,0.03
0,33,6,568,75648,1,188,77,0.59,0.4,143,233,0.4,1,0.76,0.03,0.14,0.9,0.16
1,38,5,456,27807,1,183,75,0.48,0.31,48,200,0.08,0.95,0.34,0.38,0.59,0.46,0.92
2,57,1,310,14416,1,71,58,0.12,0.89,98,254,0.73,0.36,0.99,0.7,0.83,0.75,0.97
0,33,4,1907,19128,1,66,39,0.37,0.14,182,147,0.71,0.53,0.86,0.48,0.56,0.13,0.06
0,48,11,1707,2260,0,456,58,0.95,0.12,46,245,0.35,0.24,0.9,0.42,0.17,0.33,0.33
0,3,1,3455,38888,1,329,15,0.95,0.94,185,227,0.56,0.3,0.06,0.67,0.66,0.12,0.01
1,32,1,1691,69034,0,250,73,0.56,0.21,183,64,0.1,0.46,0.18,0.29,0.03,0.69,0.76
0,21,3,4502,5478,1,155,3,0.64,0.15,188,43,0.42,0.75,0.17,0.91,0.84,0.91,0.68
0,68,7,2892,5798,1,412,5,0.22,0.54,254,44,0.86,0.02,0.67,0.41,0.92,0.89,0.56
1,17,1,580,73633,0,421,92,0.74,0.05,95,153,0.66,0.39,0.01,0.63,0.6,0.33,0.69
1,42,7,2015,49357,1,79,42,0.05,0.62,158,17,0.1,0.56,0.81,0.98,0.88,0.23,0.54
2,68,10,4055,81231,1,19,15,0.22,0.45,156,39,0.85,0.22,0.55,0.79,0.08,0.27,0.24
1,12,10,2644,5380,0,478,3,0.01,0.64,180,153,0.68,0.08,0.57,0.53,0.23,0.29,0.75
0,45,1,1860,83729,0,435,35,0.39,0.28,97,99,0.45,0.54,0.54,0.86,0.32,0.08,0.78
0,36,9,3684,25475,1,269,7,0.85,0.91,169,39,0.69,0.64,0.54,0.56,0.77,0.13,0.85
2,51,5,3875,41707,0,45,94,0.98,0.27,113,39,0.17,0.64,0.2,0.44,0.48,0.21,0.95
2,7,6,3291,31986,0,262,24,0.67,0.64,21,187,0.55,0.36,0.28,0.87,0.35,0.01,0.75
0,33,9,3231,98011,0,222,31,0.74,0.95,238,238,0.62,0.24,0.49,0.03,0.16,0.05,0.05
1,48,11,186,13164,1,129,78,0.26,0.4,87,194,0.93,0.22,0.68,0.41,0.81,0.7,0.02
0,66,3,2943,27205,0,106,80,0.52,0.16,42,16,0.07,0.04,0.27,0.34,0.02,0.62,0.74
2,33,3,4027,46804,1,251,4,0.74,0.07,13,53,0.37,0.18,0.81,0.71,0.34,0.95,0.06
0,27,5,1622,29008,0,121,3,0.5,0.96,45,106,0.94,0.82,0.81,0.01,0.24,0.4,0.32
0,47,7,2511,42721,0,230,99,0.09,0.76,90,206,0.22,0,0.27,0.66,0.13,0.44,0.14
0,66,3,2377,45836,0,281,9,0.74,0.92,182,157,0.81,0.04,0.56,0.35,0.17,0.07,0.97
2,43,4,1890,78102,0,227,68,0.22,0.7,147,231,0,0.13,0.35,0.1,0.49,0.15,0.32
2,19,2,4585,37696,1,410,83,0.1,0.34,155,194,0.03,0.42,0.19,0.98,0.43,0.69,0.06
2,68,9,279,59075,1,397,88,0.48,0.12,168,250,0.33,0.33,0.81,0.21,0.52,0.24,0.95
1,10,10,854,21533,1,275,60,0.07,0.93,251,10,0.77,0.18,0.99,0.35,0.73,0.77,0.61
2,22,9,397,53150,0,138,11,0.63,0.49,135,2,0.1,0.11,0.57,0.21,0.89,0.71,0.04
1,66,11,4523,5934,0,173,79,0.64,0.4,25,219,0.38,0.94,0.91,0.66,0.12,0.75,0.83
1,2,2,3503,60303,0,327,36,0.26,0.58,177,141,0.13,0.91,0.64,0.78,0.08,0.69,0.15
2,18,5,4470,82858,1,271,95,0.96,0.11,104,182,0.22,0.77,0.57,0.86,0.32,0.71,0.8
1,19,1,3871,87170,0,215,72,0.82,0.31,164,2,0.5,0.25,0.48,0.31,0.55,0.55,0.6
1,30,8,3795,45579,0,228,2,0.11,0.64,71,170,0.32,0.32,0.24,0.52,0.1,0.68,0.18
0,6,6,631,56847,1,107,50,0.75,0.1,119,14,0.21,0.67,0.08,0.66,0.72,0.53,0.75
1,27,10,3036,39324,0,159,3,0.35,0.14,84,209,0.39,0.29,0.44,0.63,0.56,0.21,0.45
1,15,10,4792,51316,1,382,67,0.75,0.51,152,51,0.7,0.53,0.56,0.72,0.75,0.22,0.64
2,31,2,927,87188,1,136,85,0.8,0.62,189,108,0.12,0.65,0.51,0.77,0.36,0.41,0.87
0,44,2,2027,88172,1,251,62,0.15,0.19,92,49,0.48,0.52,0.7,0.1,0.4,0.01,0.26
1,10,10,1665,96491,0,30,76,0.66,0.03,113,166,0.27,0.41,0.19,0.17,0.81,0.89,0.37
1,21,5,77,52025,0,98,14,0.86,0.96,69,228,0.38,0.35,0.35,0.73,0.27,0.27,1
1,47,7,4583,34218,0,97,23,0.32,0.03,52,162,0.82,0.78,0.42,0.48,0.38,0.05,0.51
2,55,9,3241,70641,1,257,77,0.08,0,164,29,0.93,0.74,0.19,0.43,0.01,0.42,0.56
2,36,9,1061,99507,0,272,16,0.03,0.32,223,111,0.24,0.7,0.91,0.46,0.56,0.82,0.29
0,58,11,3361,39820,1,370,81,0.11,0.22,179,124,0.63,0.37,0.68,0.37,0.85,0.4,0.42
1,19,6,4266,91984,1,11,18,0,0.57,33,64,0.68,0.78,0.09,0.59,0.03,0.26,0.5
0,64,2,4737,52176,0,411,13,0.33,0.89,53,23,0.84,0.96,0.71,0.32,0.61,0.54,0.26
2,10,6,1699,22528,0,342,56,0.3,0.48,216,23,0.9,0.69,0.55,0.64,0.85,0.57,0.24
1,49,1,291,51207,1,168,90,0.11,0.77,202,248,0.47,0.41,0.52,0.2,0.49,0.76,0.6
1,54,11,580,2191,1,211,45,0.65,0.91,38,16,0.98,0.8,0.99,0.76,0.31,0.8,0.18
0,61,11,4517,26254,0,172,40,0.99,0.19,172,44,0.97,0.61,0.62,0.78,1,0.71,0.55
1,59,2,4200,47378,0,326,31,0.9,0.49,241,60,0.51,0.88,0.9,0.58,0.06,0,0.71
2,2,3,879,89752,1,120,81,0.25,0.64,5,199,0.54,0.71,0.91,0.37,0.21,0,0.2
0,8,5,1482,43497,1,185,32,0.77,0.33,118,109,0.67,0.77,0.1,0.01,0.89,0.98,0.75
0,19,10,2295,53880,0,432,1,0.94,0.74,31,65,0.37,0.67,0.01,0.12,0.3,0.26,0.36
1,68,1,3444,86744,1,424,35,0.91,0.71,137,147,0.66,0.09,0.44,0.08,0.82,0.28,0.99
2,14,10,1129,61470,0,39,36,0.88,0.42,32,173,0.51,0.49,0.77,0.01,0.33,0.73,0.98
1,22,5,314,84931,0,468,83,0.79,0.09,169,97,0.04,0.06,0.82,0.72,0.81,0.58,0.8
0,17,5,608,24819,1,387,92,0.29,0.01,5,98,0.85,0.45,0.79,0.96,0.69,0.46,0.34
0,63,4,3925,41099,1,439,66,0.08,0.37,179,129,0.94,0.72,0.45,0.01,0.47,0.12,0.94
2,26,3,2992,35216,0,257,29,0.49,0.08,54,12,0.03,0.42,0.75,0.11,0.52,0.08,1
0,36,7,2586,99028,1,279,43,0.05,0.78,219,153,0.79,0,0.72,0.86,0.18,0.7,0.46
2,45,11,2119,91676,0,230,29,1,0.33,248,87,0.39,0.37,0.31,0.69,0.12,0.12,0.61
1,30,7,377,64469,1,451,43,0.36,0.67,28,89,0.59,0.07,0.17,0.4,0.72,0.44,0.01
2,21,1,133,45219,1,446,19,0.96,0.35,171,223,0.5,0.78,0.62,0.99,0.85,0.74,0.04
1,20,7,3245,16487,1,115,64,0.77,0.8,252,88,0.55,0.78,0.68,0.57,0.72,0.92,0.5
1,42,3,1816,36815,1,418,92,0.41,0.89,12,138,0.5,0.81,0.57,0.67,0.91,0.87,0.61
0,56,3,4488,65598,0,401,98,0.12,0.84,197,194,0.85,0.03,0.21,0.65,0.89,0.86,0.31
1,12,6,3135,34830,0,304,31,0.24,0.48,200,161,0.68,0.03,0.28,0.22,0.78,0.36,0.1
0,8,6,4510,93981,0,91,19,0.67,0.08,17,229,0.41,0.9,0.71,0.49,0.9,0.93,0.78
2,63,11,1136,85485,1,309,96,0.83,0.37,8,215,0.69,0.12,0.96,0.22,0.17,0.68,0.42
2,56,4,1751,92338,0,61,29,0.98,0.42,226,130,0.97,0.67,0.94,0.51,0.73,0.89,0.65
1,7,5,4961,39352,1,103,73,0.13,0.96,215,132,0.08,0.8,0.52,0.03,0.75,0.09,0.65
2,62,3,289,55820,1,215,7,0.16,0.57,18,151,0.39,0.45,0.89,0.38,0.15,0.04,0.55
1,61,3,1506,53974,0,102,58,0.04,0.64,243,253,0.87,0.55,0.03,0.37,0.91,0.43,0.18
2,10,9,1338,81383,0,395,76,0.26,0.78,117,110,0.74,0.23,0.86,0.29,0.01,0.83,0.62
1,50,5,2891,80182,1,143,60,0.82,0.57,10,41,0.93,0.92,0.48,0.08,0.43,0.41,0.32
1,20,1,4973,12264,1,90,51,0.2,0.6,39,38,0.04,0.3,0.78,0.77,0.02,0.88,0.82
2,28,9,1984,4833,1,118,95,0.55,0.25,41,215,0.86,0.22,0.01,0.42,0.52,0.23,0.19
2,14,10,751,20030,1,139,82,0.45,0.06,108,56,0.79,0.53,0.87,0.81,0.41,0.04,0.29
2,8,6,3589,79827,1,391,92,0.33,0.72,44,204,0.82,0.19,0.59,0.84,0.62,0.76,0.44
2,7,9,748,82049,1,303,50,0.62,0.85,197,172,0.6,0.69,0.24,0.21,0.77,0.63,0.74
1,5,11,364,81361,0,240,21,0.5,0.41,43,192,0.05,0.52,0.35,0.42,0.77,0.44,0.72
1,1,7,266,5290,0,136,9,0.33,0.55,209,24,0.54,0.15,0.2,0.72,0.72,0.85,0.34
2,10,11,4501,1819,1,5,34,0.69,0.31,175,93,0.41,0.07,0.42,0.5,0.1,0.82,0.51
2,58,10,3821,97304,0,209,34,0.28,0.45,203,169,0.53,0.14,0.33,0.86,0.42,0.32,0.23
0,65,10,4234,70643,0,87,47,0.64,0.21,111,28,0.74,0.14,0.53,0.57,0.82,0.84,0.77
1,60,7,1188,12736,0,450,24,0.96,0.76,176,62,0.6,0.31,0.81,0.63,0.65,0.35,0.2
1,20,5,3177,26783,0,347,80,0.73,0.49,19,143,0.29,0.83,0.98,0.79,0.68,0.62,0.82
2,58,7,3220,11480,0,319,28,0.42,0.55,21,190,0.6,0.06,0.25,0.12,0.23,0.19,0.94
0,43,10,2830,37551,0,277,46,0.75,0.04,236,10,0.08,0.13,0.11,0.58,0.33,0.26,0.99
2,29,4,4966,35663,0,455,51,0.81,0.62,3,128,0.01,0.3,0.4,0.09,0.96,0.45,0.86
1,2,11,702,18140,0,375,99,0.33,0.2,104,226,0.4,0.55,0.14,0.26,0.85,0.31,0.22
1,26,11,1698,84247,1,121,6,0.71,0.38,56,29,0.76,0.76,0.83,0.21,0.16,0.13,0.42
0,59,6,200,19580,0,245,63,0.43,0.41,127,159,0.82,0.92,0.5,0.57,0.54,0.48,0.09
2,1,2,4713,26793,1,358,53,0.82,0.45,171,63,0.55,0.41,0.62,0.84,0.49,0.51,0.16
0,31,10,3798,36421,0,90,64,0.3,0.23,129,87,0.87,0.11,0.15,0.13,0.44,0.16,0.05
2,38,3,2013,48717,1,478,52,0.94,0.85,88,146,0.13,0.21,0.75,0.77,0.47,0.17,0.64
0,22,2,4952,10619,1,140,60,0.57,0.43,254,7,0.96,0.29,0.97,0.14,0.64,0.03,0.53
2,66,10,3541,13147,0,112,41,0.35,0.61,36,155,0.92,0.79,0.48,0.19,0.97,0.03,0.92
2,47,2,2009,39022,1,395,11,0.42,0.61,251,137,0.6,0.69,0.96,0.92,0.88,0.36,0.46
2,1,7,3505,69795,0,438,4,0.35,0.61,6,20,0.06,0.21,0.03,0.01,0.88,0.15,0.64
1,50,5,3100,98718,0,465,14,0.15,0.56,74,252,0.45,0.84,0.04,0.2,0.7,0.92,0.4
2,36,6,4159,28670,0,394,13,0.07,0.82,239,117,0.18,0.86,0.96,0.22,0.02,0.2,0.83
1,45,3,3737,64127,0,375,15,0.32,0.81,232,213,0.63,0.88,0.7,0.28,0.44,0.07,0.93
0,36,10,1711,94362,1,240,8,0.46,0.42,46,92,0.19,0.28,0.19,0.36,0.51,0.4,0.43
2,34,5,4346,71873,0,272,88,0.36,0.64,226,50,0.48,0.13,0.36,0.1,0.84,0.19,0.08
1,9,5,1729,8146,1,143,11,0.01,0.1,216,189,0.21,0.1,0.51,0.47,0.92,0.06,0.16
0,4,11,3350,13787,1,442,99,0.58,0.09,151,67,0.18,0.4,0.7,0.4,0.45,0.75,0.72
2,63,4,4134,47788,0,207,89,0.14,0.48,20,109,0.25,0.43,0.84,0.62,0.3,0.56,0.33
0,4,10,68,59179,1,119,23,0.21,0.9,252,202,0.03,0.87,0.08,0.87,0.34,0.06,0.79
1,5,4,4372,31544,1,84,7,0.12,0.65,181,145,0.72,0.27,0.66,0.3,0.58,0.47,0.75
1,10,8,3191,43028,1,388,69,0.52,0.67,166,99,0.31,0.63,0.48,0.55,0.27,0.04,0.69
2,44,6,1109,52022,0,480,32,0.1,0.16,35,149,0.7,0.79,0.6,0.37,0.91,0.35,0.81
1,40,11,3018,25598,1,251,92,0.26,0.45,162,201,0.65,0.27,0.51,0.04,0.42,0.36,0.76
1,36,2,2653,98702,0,278,44,0.45,0.4,238,209,0.07,0.27,0.45,0.82,0.99,0.82,0.63
0,35,2,340,60263,0,163,3,0.17,0.78,178,160,0.31,0.67,0.21,0.63,0.11,0.74,0
2,59,2,420,20354,0,142,94,0.45,0.14,47,48,0.57,0.73,0.47,0,0.19,0.9,0.52
2,65,6,2275,26108,0,350,44,0.34,0.54,36,166,0.92,0.96,0.19,0.25,0.51,0.14,0.6
2,31,1,1918,88490,1,31,69,0.86,0.91,16,28,0.4,0.85,0.04,0.31,0.87,0.53,0.96
0,46,3,472,35720,1,458,51,0.79,0.89,215,210,0.5,0.82,0.37,0.81,0.35,0.02,0.65
1,49,1,2135,16727,1,326,61,0.99,0.85,108,188,0.75,0.69,0.02,0.76,0.84,0.83,0.58
2,6,4,3421,75152,0,91,51,0.53,0.37,177,70,0.8,0.12,0.56,0.4,0.43,0.37,0.54
2,19,1,4962,98907,0,128,33,0.58,0.94,65,58,0.92,0.81,0.07,0.16,0.85,0.07,0.1
0,42,9,3028,13606,0,267,20,0.95,0.81,63,198,0.5,0.94,0.44,0.39,0.28,0.32,0.43
0,30,11,2087,75318,1,36,30,0.4,0.85,52,209,0.19,0.39,0.98,0.81,0.47,0.29,0.13
2,26,11,3358,30915,0,458,44,0.56,0.93,73,181,0.76,0.31,0.01,0.45,0.28,0.77,0.05
2,3,6,255,39804,1,336,86,0.38,0.94,204,10,0.13,0.52,0.37,0.12,0.22,0.13,0.33
0,33,8,3869,22316,1,280,86,0.55,0.24,254,2,0.42,0.96,0.67,0.04,0.42,0.56,0.65
0,50,2,1443,53403,0,213,29,0.08,0.13,60,225,0.63,0.05,0.16,0.33,0.33,0.79,0.87
0,31,6,538,6583,0,424,21,0.78,0.69,101,235,0.69,0.71,0.56,0.15,0.79,0.74,0.81
0,68,4,3387,67684,1,233,82,0.99,0.56,17,153,0.73,0.81,0.26,0.75,0.75,0.94,0.29
1,10,7,1823,71580,1,228,53,0.07,0.33,195,166,0.19,0.79,0.22,0.28,0.36,0,0.05
1,22,8,857,49899,0,369,11,0.8,0.68,251,1,0.98,0.57,0.89,0.88,0.99,0.35,0.4
2,63,6,131,57843,0,298,10,0.24,0.06,38,80,0.18,0.92,0.2,0.62,0.97,0.37,0.31
1,54,1,2915,3356,0,237,35,0.2,0.05,29,90,0.1,0.13,0.38,0.39,0.92,0.03,0.37
0,51,8,4836,70724,0,471,26,0.69,0.35,31,233,0.66,0.25,0.17,0.61,0.59,0.82,0.56
2,4,11,2586,65921,1,21,44,0.04,0.19,227,204,0.91,0.31,0.28,0.3,0.41,0.69,0.03
0,37,1,3374,15811,0,96,4,0.46,0.72,187,73,0.56,0.01,0.29,0.14,0.31,0.53,0.37
1,63,9,2031,69769,1,465,74,0,0.95,54,13,0.6,0.37,0.33,0.96,0.02,0.41,0.56
0,51,2,1925,28919,0,51,57,0.55,0.66,102,71,0.54,0.16,0.64,0.56,0.63,0.9,0.43
2,8,11,2001,6246,0,337,39,0.46,0.65,181,249,0.04,0.72,0.74,0.01,0.55,0.26,0.67
1,1,10,4377,67271,1,311,80,0.92,0.01,26,1,0.68,0.41,0.51,0.31,0.63,0.33,0.19
2,8,6,2327,18941,0,469,41,0.72,0.51,141,159,0.36,0.7,0.61,0.16,0.58,0.95,0.15
1,55,8,3571,79222,1,380,94,0.13,0.82,245,253,0.94,0.29,0.81,0.26,0.14,0.06,0.31
0,9,5,3371,37590,0,388,67,0.35,0.65,185,227,0.19,0.13,1,0.06,0.7,0.78,0.1
2,51,2,3981,99482,1,62,98,0.93,0.23,19,216,0.3,0.13,0.46,0.25,0.36,0.72,0.24
1,16,5,665,14422,1,343,89,0.73,0.85,224,195,0.5,0.2,0.94,0.68,0.52,0.9,0.09
1,53,1,1646,99183,1,153,36,0.59,0.96,111,56,0.48,0.12,0.49,0.82,0.37,0.09,0.4
1,59,8,4566,83425,0,224,4,0.56,0.28,27,147,0.4,0.22,0.78,0.35,0.02,0.97,0.71
1,45,8,4507,69193,1,454,74,0.4,0.21,250,4,0.31,0.58,0.57,0.52,0.88,0.03,0.29
0,37,2,4608,76033,1,142,13,0.59,0.34,231,253,0.15,0.26,0.88,0.04,0.15,0.34,0
0,66,6,1163,16656,0,41,70,0.77,0.06,13,28,0.82,0.34,0.45,0.09,0.58,0.08,0.56
1,64,11,2925,60216,1,486,7,0.13,0.87,52,44,0.45,0.05,0.7,0.55,0.88,0.05,0.69
0,36,8,4514,83526,1,490,28,0.97,0.93,98,30,0.57,0.89,0.47,0.84,0.22,0.96,0.39
0,50,10,3998,62034,0,441,59,0.24,0.63,192,36,0.55,0.14,0.86,0.09,0.41,0.72,0.3
1,53,8,824,35215,0,166,37,0.45,0.76,186,181,0.58,0.35,0.99,0.42,0.38,0.51,0.49
0,57,7,732,39264,0,190,15,0.02,0.67,19,106,0.7,0.38,0.24,0.97,0.09,0.11,0.1
2,19,3,4486,92963,1,297,30,0.55,0.38,83,122,0.63,0.77,0.47,0.74,0.42,0.53,0.64
2,26,11,1587,1324,1,45,74,0.38,0.63,3,187,0.27,0.48,0.08,0.2,0.48,0.32,0.73
0,68,4,3664,75785,1,208,12,0.25,0.84,67,196,0.55,0.38,0.14,0.29,0.03,0.27,0.7
1,43,1,4756,20286,0,382,81,0.99,0.81,26,215,0.24,0.7,0.93,0.95,0.49,0.62,0.33
2,58,9,26,89130,0,96,30,0.43,0.08,6,203,0.59,0.6,0.54,0.22,0.09,0.79,0.84
0,59,10,2670,19506,1,400,1,0.41,0.46,141,4,0.43,0.08,0.4,0.44,0.89,0.44,0.95
0,46,10,883,26730,1,275,36,0.46,0.4,238,11,0.04,0.31,0.67,0.36,0.65,0.49,0.3
1,68,2,126,83649,0,293,88,0.12,0.75,230,241,0.73,0.98,0.56,0.49,0.06,0.65,0.26
1,40,10,1479,53737,1,235,21,0.39,0.5,27,53,0.27,0.48,0.29,0.24,0.83,0.12,0.7
0,13,7,2328,61914,1,341,32,0.34,0.35,105,124,0.92,0.42,0.23,0.67,0.36,0.83,0.71
1,9,8,318,53828,0,207,63,0.47,0.71,88,88,0.28,0.15,0.59,0.23,0.23,0.84,0.51
2,66,4,2488,2894,1,445,82,0.86,0.47,10,54,1,0.84,0.19,0.6,0.25,0.54,0.92
2,53,11,340,27939,0,26,13,0.19,0.26,16,244,0.46,0.13,0.14,0.36,0.6,0.19,0.15
