,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
8510,1,50,9,1035,388,1,1,1,1.0,0.0,255,66,0.26,0.06,0.0,0.0,0.51,0.0,0.05,1
8511,1,22,9,332,6356,1,4,19,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8512,1,22,9,219,1683,1,15,15,1.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,1
8513,1,45,5,0,0,0,217,1,0.0,0.05,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
8514,1,22,9,262,283,1,8,8,1.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1
8515,2,11,9,41,70,0,267,267,1.0,0.0,255,203,0.8,0.01,0.0,0.0,0.0,0.0,0.0,1
8516,1,22,9,290,2194,1,4,10,1.0,0.0,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,1
8517,1,22,9,196,383,1,2,2,1.0,0.0,24,255,1.0,0.0,0.04,0.02,0.04,0.0,0.25,1
8518,1,45,1,0,0,0,1,1,1.0,0.0,48,1,0.02,1.0,0.02,0.0,0.0,0.0,0.92,0
8519,1,40,1,0,0,0,438,1,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,0
8520,1,6,5,0,0,0,253,1,0.0,0.06,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
8521,1,50,9,1879,323,1,1,3,1.0,0.0,17,244,0.76,0.12,0.06,0.02,0.0,0.0,0.0,1
8522,1,22,9,201,8528,1,1,1,1.0,0.0,10,255,1.0,0.0,0.1,0.06,0.0,0.01,0.0,1
8523,0,13,9,8,0,0,1,48,1.0,0.0,2,26,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
8524,1,19,9,852,0,1,3,3,1.0,0.0,249,86,0.35,0.01,0.35,0.0,0.0,0.0,0.0,1
8525,1,29,5,0,0,0,283,13,0.05,0.06,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
8526,2,11,9,68,43,0,134,134,1.0,0.0,255,166,0.65,0.01,0.28,0.0,0.0,0.0,0.0,1
8527,1,19,5,0,0,0,16,4,0.25,0.25,255,64,0.25,0.02,0.0,0.0,1.0,1.0,0.0,0
8528,2,45,9,105,146,0,2,2,1.0,0.0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
8529,2,11,9,42,42,0,142,222,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
8530,1,40,9,852,0,1,5,1,0.2,0.6,255,1,0.0,0.02,0.22,0.0,0.0,0.0,0.0,1
8531,1,22,1,0,0,0,1,2,1.0,0.0,3,255,1.0,0.0,0.33,0.17,0.0,0.0,1.0,1
8532,1,22,9,232,2239,1,3,3,1.0,0.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1
8533,1,45,5,0,0,0,113,8,0.07,0.05,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
8534,1,22,9,54540,8314,1,1,1,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8535,1,45,1,0,0,0,108,3,0.03,0.07,255,7,0.03,0.05,0.0,0.0,0.0,0.0,1.0,0
8536,1,45,5,0,0,0,197,24,0.12,0.06,58,18,0.31,0.16,0.02,0.0,0.76,1.0,0.02,0
8537,1,22,9,317,2226,1,5,5,1.0,0.0,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,1
8538,1,43,9,38,130,1,1,1,1.0,0.0,58,5,0.03,0.1,0.02,0.4,0.0,0.0,0.0,1
8539,1,22,9,238,289,1,16,17,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8540,0,14,9,1032,0,0,378,378,1.0,0.0,119,25,0.21,0.06,0.21,0.0,0.02,0.0,0.53,0
8541,1,23,5,0,0,0,142,18,0.13,0.06,255,18,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
8542,1,22,9,333,609,1,3,3,1.0,0.0,107,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
8543,1,22,9,238,397,1,18,18,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8544,1,22,9,208,22260,1,5,8,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8545,1,22,9,317,856,1,9,9,1.0,0.0,220,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,1
8546,0,13,9,8,0,0,1,35,1.0,0.0,2,44,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0
8547,1,62,5,0,0,0,262,2,0.01,0.06,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
8548,1,35,1,0,0,0,151,13,0.09,0.07,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
8549,1,45,4,0,0,0,316,2,0.01,0.52,255,2,0.01,0.52,1.0,0.0,0.0,0.0,1.0,0
8550,1,22,9,254,386,1,5,5,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8551,1,22,9,310,640,1,17,35,1.0,0.0,87,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
8552,0,13,9,8,0,0,1,2,1.0,0.0,2,28,1.0,0.0,1.0,0.54,0.0,0.0,0.0,0
8553,2,11,9,42,42,0,3,5,1.0,0.0,72,68,0.94,0.04,0.01,0.0,0.0,0.0,0.0,1
8554,1,22,1,0,0,0,1,2,1.0,0.0,20,255,1.0,0.0,0.05,0.17,0.0,0.0,1.0,1
8555,0,14,9,1032,0,0,510,510,1.0,0.0,255,144,0.56,0.04,0.56,0.0,0.0,0.0,0.0,0
8556,1,50,9,648,330,1,1,2,1.0,0.0,139,99,0.71,0.03,0.01,0.0,0.0,0.0,0.0,1
8557,1,45,5,0,0,0,199,7,0.04,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
8558,1,22,9,254,1419,1,1,6,1.0,0.0,94,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
8559,1,22,9,352,788,1,6,6,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8560,2,45,9,28,0,0,66,66,1.0,0.0,255,166,0.65,0.35,0.65,0.0,0.09,0.0,0.26,0
8561,1,22,9,329,12047,1,1,6,1.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,1
8562,1,22,9,282,38435,1,7,18,1.0,0.0,14,255,1.0,0.0,0.07,0.04,0.0,0.02,0.0,1
8563,1,50,9,2119,332,1,1,1,1.0,0.0,8,6,0.75,0.25,0.12,0.0,0.0,0.0,0.0,1
8564,1,56,2,0,0,0,225,8,0.04,0.07,255,8,0.03,0.08,0.0,0.0,0.0,0.0,1.0,0
8565,1,22,9,214,480,1,9,25,1.0,0.0,9,255,1.0,0.0,0.11,0.01,0.0,0.0,0.0,1
8566,1,61,5,0,0,0,202,1,0.0,0.07,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
8567,1,50,9,1573,404,1,1,2,1.0,0.0,6,4,0.67,0.5,0.17,0.0,0.0,0.0,0.0,1
8568,1,19,9,567,0,1,1,1,1.0,0.0,8,74,0.88,0.25,0.88,0.04,0.0,0.0,0.0,1
8569,2,11,9,45,77,0,254,259,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
8570,1,22,9,266,7570,1,4,13,1.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.25,1
8571,1,36,5,0,0,0,206,6,0.03,0.06,255,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
8572,1,36,1,0,0,0,234,1,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0
8573,1,3,5,0,0,0,110,10,0.09,0.06,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
8574,1,45,1,0,0,0,178,11,0.06,0.08,255,11,0.04,0.09,0.0,0.0,0.0,0.0,1.0,0
8575,1,22,9,300,26466,1,4,4,1.0,0.0,124,255,1.0,0.0,0.01,0.02,0.02,0.01,0.0,1
8576,1,45,1,0,0,0,104,18,0.17,0.08,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
8577,2,11,9,126,44,0,251,250,1.0,0.01,140,107,0.76,0.01,0.24,0.0,0.0,0.0,0.0,1
8578,1,62,5,0,0,0,46,14,0.3,0.13,255,14,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
8579,1,29,5,0,0,0,261,15,0.06,0.06,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
8580,2,11,9,43,43,0,78,144,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
8581,1,19,9,2194619,0,0,2,2,1.0,0.0,68,12,0.09,0.04,0.09,0.17,0.0,0.0,0.0,1
8582,1,22,9,218,632,1,20,20,1.0,0.0,57,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,1
8583,1,22,9,314,455,1,7,8,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8584,1,21,5,0,0,0,287,10,0.03,0.06,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
8585,1,22,9,216,709,1,9,16,1.0,0.0,136,137,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
8586,1,63,5,0,0,0,149,9,0.06,0.05,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
8587,1,45,5,0,0,0,266,13,0.05,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
8588,1,19,9,245,0,1,3,2,0.67,0.67,170,70,0.2,0.12,0.28,0.03,0.01,0.03,0.0,1
8589,1,22,9,210,255,1,6,14,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8590,1,50,9,1762,331,1,1,1,1.0,0.0,30,122,0.73,0.07,0.03,0.02,0.0,0.0,0.0,1
8591,1,22,1,0,0,0,1,4,1.0,0.0,31,255,1.0,0.0,0.03,0.11,0.0,0.0,1.0,1
8592,0,59,9,183,0,0,6,6,1.0,0.0,255,25,0.1,0.01,0.11,0.0,0.0,0.0,0.0,1
8593,2,11,9,40,40,0,2,4,1.0,0.0,255,241,0.95,0.01,0.0,0.0,0.0,0.0,0.0,1
8594,0,13,9,8,0,0,1,41,1.0,0.0,2,104,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
8595,0,14,9,1032,0,0,511,511,1.0,0.0,255,210,0.82,0.02,0.82,0.0,0.0,0.0,0.02,0
8596,1,45,5,0,0,0,133,4,0.03,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
8597,1,22,9,363,345,1,16,18,1.0,0.0,197,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
8598,1,60,5,0,0,0,106,6,0.06,0.07,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
8599,1,22,9,225,770,1,5,13,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8600,1,45,5,0,0,0,149,18,0.12,0.05,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
8601,1,22,9,210,279,1,1,2,1.0,0.0,202,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,1
8602,1,62,1,0,0,0,159,3,0.02,0.07,255,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
8603,1,45,4,0,0,0,1,1,1.0,0.0,255,1,0.0,0.57,0.56,0.0,0.0,0.0,0.57,0
8604,1,22,9,228,6068,1,2,2,1.0,0.0,76,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
8605,1,19,9,641,0,0,2,2,1.0,0.0,49,5,0.1,0.08,0.1,0.0,0.0,0.0,0.0,1
8606,2,11,9,46,46,0,11,17,1.0,0.0,202,198,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1
8607,1,22,9,210,806,1,7,7,1.0,0.0,7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,1
8608,2,45,9,1,0,0,21,19,0.9,0.14,255,19,0.07,0.74,0.3,0.0,0.09,0.0,0.61,0
8609,1,54,5,0,0,0,235,18,0.08,0.06,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
8610,1,22,9,311,2271,1,15,15,1.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,1
8611,1,53,5,0,0,0,132,8,0.06,0.05,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
8612,1,22,9,211,861,1,16,16,1.0,0.0,151,204,1.0,0.0,0.01,0.05,0.0,0.0,0.0,1
8613,1,50,9,602,333,1,1,2,1.0,0.0,4,113,1.0,0.0,0.25,0.02,0.0,0.01,0.0,1
8614,1,22,9,300,937,1,6,6,1.0,0.0,6,6,1.0,0.0,0.17,0.0,0.0,0.0,0.0,1
8615,1,22,9,205,1900,1,9,36,1.0,0.0,27,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,1
8616,1,38,5,0,0,0,12,5,0.42,0.42,255,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
8617,2,11,9,44,132,0,69,149,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8618,1,45,10,0,0,0,1,1,1.0,0.0,116,1,0.01,0.91,0.93,0.0,0.93,1.0,0.0,0
8619,1,22,1,0,0,0,1,1,1.0,0.0,31,35,1.0,0.0,0.03,0.06,0.0,0.0,1.0,1
8620,1,22,9,184,24043,1,1,1,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8621,1,17,5,0,0,0,200,2,0.01,0.06,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
8622,2,11,9,46,83,0,274,274,1.0,0.0,255,206,0.81,0.01,0.0,0.0,0.0,0.0,0.0,1
8623,1,31,5,0,0,0,279,6,0.02,0.05,255,6,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
8624,1,45,5,0,0,0,116,16,0.14,0.07,255,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
8625,1,22,9,323,2592,1,31,34,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8626,1,16,5,0,0,0,132,20,0.15,0.05,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0
8627,1,19,9,4892,0,0,18,18,1.0,0.0,156,48,0.31,0.04,0.31,0.0,0.0,0.0,0.0,1
8628,1,45,5,0,0,0,132,11,0.08,0.06,132,10,0.08,0.11,0.01,0.0,1.0,1.0,0.0,0
8629,0,14,9,1480,0,0,11,11,1.0,0.0,255,13,0.05,0.02,0.05,0.0,0.0,0.0,0.0,0
8630,2,11,9,42,42,0,8,12,1.0,0.0,255,187,0.73,0.01,0.0,0.0,0.0,0.0,0.0,1
8631,0,14,9,1032,0,0,511,511,1.0,0.0,255,14,0.05,0.25,0.05,0.0,0.0,0.0,0.0,0
8632,1,45,5,0,0,0,102,5,0.05,0.07,209,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
8633,1,45,4,0,0,0,1,1,1.0,0.0,199,1,0.01,0.18,0.16,0.0,0.0,0.0,0.17,0
8634,1,22,9,266,2424,1,1,3,1.0,0.0,255,235,0.92,0.02,0.0,0.0,0.0,0.0,0.01,1
8635,1,22,9,264,2825,1,8,9,1.0,0.0,100,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
8636,1,50,9,840,336,1,1,1,1.0,0.0,21,163,0.48,0.19,0.05,0.02,0.0,0.0,0.0,1
8637,1,22,9,184,1650,1,5,6,1.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,1
8638,1,22,9,307,7712,1,3,11,1.0,0.0,8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,1
8639,1,33,5,0,0,0,200,20,0.1,0.05,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
8640,1,27,5,0,0,0,130,23,0.18,0.05,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
8641,1,52,2,0,15,1,1,1,1.0,0.0,3,1,0.33,1.0,0.33,0.0,0.0,0.0,1.0,0
8642,1,22,9,212,312,1,5,6,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8643,1,45,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.7,1.0,0.0,0.0,0.0,1.0,0
8644,1,45,5,0,0,0,114,14,0.12,0.06,61,13,0.21,0.1,0.02,0.0,1.0,1.0,0.0,0
8645,2,11,9,43,75,0,276,276,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
8646,1,22,1,0,0,0,1,1,1.0,0.0,23,255,1.0,0.0,0.04,0.1,0.0,0.0,1.0,1
8647,2,40,9,516,4,0,136,136,1.0,0.0,136,136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
8648,1,22,5,0,0,0,15,14,0.93,0.13,255,15,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
8649,1,22,9,373,1575,1,7,7,1.0,0.0,72,255,1.0,0.0,0.01,0.03,0.01,0.0,0.0,1
8650,1,22,9,207,10679,1,12,12,1.0,0.0,12,255,1.0,0.0,0.08,0.02,0.0,0.01,0.0,1
8651,1,22,9,284,148,1,3,3,1.0,0.0,20,255,1.0,0.0,0.05,0.01,0.0,0.0,0.0,1
8652,1,22,9,228,1712,1,6,6,1.0,0.0,22,195,1.0,0.0,0.05,0.05,0.0,0.0,0.0,1
8653,1,26,1,0,0,0,103,10,0.1,0.08,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0
8654,1,35,5,0,0,0,287,23,0.08,0.05,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
8655,0,13,9,18,0,0,1,1,1.0,0.0,1,57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
8656,1,19,9,71,0,0,1,1,1.0,0.0,98,102,0.36,0.04,0.36,0.02,0.0,0.0,0.0,1
8657,0,13,9,8,0,0,1,37,1.0,0.0,2,98,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
8658,1,33,5,0,0,0,299,24,0.08,0.05,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
8659,1,23,5,0,0,0,46,9,0.2,0.11,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
8660,1,63,5,0,0,0,187,17,0.09,0.06,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
8661,2,40,9,145,105,0,4,2,0.5,0.5,114,2,0.02,0.63,0.88,0.0,0.0,0.0,0.0,1
8662,2,11,9,33,0,0,1,6,1.0,0.0,213,12,0.04,0.03,0.04,0.17,0.0,0.0,0.0,1
8663,0,13,9,8,0,0,1,51,1.0,0.0,2,10,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0
8664,1,22,9,220,18912,1,3,3,1.0,0.0,30,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
8665,1,19,9,209,0,0,2,2,1.0,0.0,6,13,0.67,0.33,0.67,0.15,0.0,0.08,0.0,1
8666,1,45,5,0,0,0,148,5,0.03,0.06,255,24,0.09,0.06,0.0,0.0,1.0,1.0,0.0,0
8667,1,22,9,54540,8314,1,4,4,1.0,0.0,69,69,1.0,0.0,0.01,0.0,0.0,0.0,0.19,0
8668,1,22,9,337,1084,1,1,1,1.0,0.0,7,255,1.0,0.0,0.14,0.09,0.0,0.0,0.0,1
8669,1,22,1,0,0,0,511,1,0.0,0.0,238,200,0.84,0.01,0.0,0.0,0.0,0.0,0.84,1
8670,1,22,9,225,703,1,6,6,1.0,0.0,211,255,1.0,0.0,0.0,0.02,0.0,0.0,0.33,1
8671,0,14,9,1032,0,0,511,511,1.0,0.0,255,121,0.47,0.01,0.47,0.0,0.0,0.0,0.0,0
8672,1,26,5,0,0,0,129,1,0.01,0.06,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
8673,0,14,9,1032,0,0,509,509,1.0,0.0,218,73,0.33,0.01,0.33,0.0,0.0,0.0,0.0,0
8674,2,40,9,147,105,0,1,1,1.0,0.0,255,2,0.01,0.59,0.96,0.0,0.0,0.0,0.0,1
8675,1,56,9,1559,2855,1,1,1,1.0,0.0,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0
8676,1,22,9,284,941,1,8,23,1.0,0.0,106,106,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
8677,0,14,9,1032,0,0,189,189,1.0,0.0,224,130,0.58,0.03,0.58,0.0,0.01,0.0,0.28,0
8678,1,45,1,0,0,0,241,1,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0
8679,1,22,9,219,336,1,23,38,1.0,0.0,117,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
8680,1,17,9,9,593,0,1,1,1.0,0.0,178,6,0.02,0.02,0.01,0.33,0.0,0.0,0.0,1
8681,1,5,5,0,0,0,94,20,0.21,0.06,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
8682,1,22,9,243,1493,1,3,3,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8683,1,18,9,236,769,1,1,1,1.0,0.0,21,6,0.29,0.1,0.05,0.0,0.0,0.0,0.0,1
8684,1,27,1,0,0,0,129,20,0.16,0.07,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,0
8685,1,45,5,0,0,0,200,7,0.04,0.06,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
8686,2,40,9,147,105,0,2,2,1.0,0.0,255,2,0.01,0.65,0.99,0.0,0.0,0.0,0.0,1
8687,1,40,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,0
8688,1,20,1,0,0,0,1,1,1.0,0.0,51,2,0.02,1.0,0.02,1.0,0.0,0.0,0.98,0
8689,1,45,5,0,0,0,55,11,0.2,0.07,255,11,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
8690,1,22,9,334,4158,1,4,4,1.0,0.0,188,255,1.0,0.0,0.01,0.02,0.0,0.01,0.02,1
8691,1,22,1,0,0,0,1,1,1.0,0.0,3,78,1.0,0.0,0.33,0.14,0.0,0.0,1.0,1
8692,1,40,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.64,1.0,0.0,0.0,0.0,1.0,0
8693,1,35,1,0,0,0,113,12,0.11,0.07,255,12,0.05,0.09,0.0,0.0,0.0,0.0,1.0,0
8694,1,22,9,258,7333,1,13,13,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8695,1,22,9,208,1337,1,9,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8696,1,15,5,0,0,0,150,17,0.11,0.05,255,15,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
8697,1,45,1,0,0,0,271,1,0.0,1.0,255,1,0.0,0.97,0.0,0.0,0.04,0.0,0.92,0
8698,0,14,9,520,0,0,8,8,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8699,1,50,9,1093,333,1,1,2,1.0,0.0,162,180,0.72,0.02,0.01,0.01,0.0,0.0,0.0,1
8700,2,45,9,28,0,0,40,40,1.0,0.0,255,40,0.16,0.02,0.16,0.0,0.0,0.0,0.0,0
8701,1,45,5,0,0,0,118,5,0.04,0.07,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
8702,1,56,9,780,1593580,1,1,1,1.0,0.0,179,28,0.16,0.03,0.01,0.0,0.0,0.0,0.0,1
8703,2,11,9,36,0,0,13,14,1.0,0.0,26,214,1.0,0.0,1.0,0.01,0.0,0.0,0.0,1
8704,1,19,5,0,0,0,77,19,0.25,0.05,255,45,0.18,0.04,0.01,0.0,1.0,1.0,0.0,0
8705,1,40,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,0
8706,1,4,5,0,0,0,118,3,0.03,0.08,255,3,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
8707,1,50,9,1645,332,1,1,1,1.0,0.0,113,73,0.63,0.03,0.01,0.03,0.0,0.0,0.0,1
8708,1,22,9,309,4200,1,18,19,1.0,0.0,18,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,1
8709,1,45,5,0,0,0,144,20,0.14,0.06,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
8710,1,9,5,0,0,0,112,11,0.1,0.07,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
8711,1,19,9,59,0,1,12,12,1.0,0.0,87,44,0.51,0.03,0.51,0.0,0.0,0.0,0.0,1
8712,1,45,5,0,0,0,118,1,0.01,0.07,56,20,0.36,0.12,0.02,0.0,1.0,1.0,0.0,0
8713,0,13,9,8,0,0,1,40,1.0,0.0,2,140,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
8714,1,22,9,373,2289,1,6,6,1.0,0.0,28,255,1.0,0.0,0.04,0.02,0.0,0.01,0.0,1
8715,1,45,1,0,0,0,238,19,0.08,0.05,255,19,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
8716,1,22,9,231,4593,1,15,67,1.0,0.0,15,255,1.0,0.0,0.07,0.07,0.0,0.0,0.0,1
8717,1,22,9,360,791,1,7,27,1.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
8718,1,22,9,311,2617,1,11,11,1.0,0.0,11,255,1.0,0.0,0.09,0.02,0.0,0.0,0.0,1
8719,1,22,9,308,944,1,7,9,1.0,0.0,139,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
8720,1,22,9,208,2810,1,4,4,1.0,0.0,64,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,1
8721,1,22,9,337,664,1,2,24,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1
8722,2,45,9,207,0,0,2,2,1.0,0.0,102,86,0.84,0.02,0.84,0.0,0.0,0.0,0.0,0
8723,1,22,9,221,37127,1,3,4,1.0,0.0,16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,1
8724,1,45,1,0,0,0,259,1,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.87,0
8725,1,23,5,0,0,0,112,18,0.16,0.05,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
8726,1,22,1,0,0,0,1,3,1.0,0.0,4,251,1.0,0.0,0.25,0.16,0.0,0.0,1.0,1
8727,2,39,9,48,48,0,1,1,1.0,0.0,255,171,0.67,0.01,0.67,0.0,0.0,0.0,0.0,1
8728,1,45,5,0,0,0,206,6,0.03,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
8729,1,22,9,339,14468,1,12,12,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8730,1,19,9,1342,0,1,4,4,1.0,0.0,193,52,0.27,0.02,0.27,0.0,0.0,0.0,0.0,1
8731,1,45,5,0,0,0,226,10,0.04,0.07,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
8732,1,6,5,0,0,0,254,25,0.1,0.06,255,25,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0
8733,1,22,9,322,3327,1,2,15,1.0,0.0,19,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,1
8734,1,22,9,283,2238,1,5,5,1.0,0.0,36,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,1
